Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,382,4,T:System.Uri,,,,,httpClient.BaseAddress = _serverUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,265,4,T:System.Uri,,,,,"if (_options.Value.ServerUrl == null || String.Equals(_options.Value.ServerUrl.Host, hordeUrl.Host, StringComparison.OrdinalIgnoreCase))  				{  					string? hordeToken = Environment.GetEnvironmentVariable(HordeHttpClient.HordeTokenEnvVarName);  					if (!String.IsNullOrEmpty(hordeToken))  					{  						return hordeToken;  					}  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,265,4,T:System.Uri,,,,,"if (_options.Value.ServerUrl == null || String.Equals(_options.Value.ServerUrl.Host, hordeUrl.Host, StringComparison.OrdinalIgnoreCase))  				{  					string? hordeToken = Environment.GetEnvironmentVariable(HordeHttpClient.HordeTokenEnvVarName);  					if (!String.IsNullOrEmpty(hordeToken))  					{  						return hordeToken;  					}  				}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,264,4,T:System.Uri,,,,,Uri hordeUrl = new Uri(hordeUrlEnvVar);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,264,4,M:System.Uri.#ctor(System.String),,,,,Uri hordeUrl = new Uri(hordeUrlEnvVar);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,134,2,T:System.Uri,,,,,"public HordeHttpAuthHandlerState(  			HttpMessageHandler httpMessageHandler,  			Uri serverUrl,  			IOptions<HordeOptions> options,  			ILogger<HordeHttpAuthHandlerState> logger,  			ITokenStore? tokenStore = null,  			IOidcTokenManager? oidcTokenManager = null,  			IClock? clock = null)  		{  			_httpMessageHandler = httpMessageHandler;  			_serverUrl = serverUrl;  			_options = options;  			_logger = logger;  			_tokenStore = tokenStore;  			_oidcTokenManager = oidcTokenManager;  			_clock = clock ?? new DefaultClock();  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,144,3,T:System.Uri,,,,,_serverUrl = serverUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,111,15,T:System.Uri,,,,,_serverUrl
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,134,2,T:System.Uri,,,,,"public HordeHttpAuthHandlerState(  			HttpMessageHandler httpMessageHandler,  			Uri serverUrl,  			IOptions<HordeOptions> options,  			ILogger<HordeHttpAuthHandlerState> logger,  			ITokenStore? tokenStore = null,  			IOidcTokenManager? oidcTokenManager = null,  			IClock? clock = null)  		{  			_httpMessageHandler = httpMessageHandler;  			_serverUrl = serverUrl;  			_options = options;  			_logger = logger;  			_tokenStore = tokenStore;  			_oidcTokenManager = oidcTokenManager;  			_clock = clock ?? new DefaultClock();  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpAuthHandler.cs,144,3,T:System.Uri,,,,,_serverUrl = serverUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeExtensions.cs,34,3,"M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.String)",,,,,serviceCollection.AddHttpClient(HordeHttpClient.StorageHttpClientName).AddPolicyHandler(HordeHttpMessageHandler.CreateDefaultTransientErrorPolicy());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeExtensions.cs,33,3,M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection),,,,,serviceCollection.AddHttpClient();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,92,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"return HttpPolicyExtensions  				.HandleTransientHttpError()  				.OrResult(response => response.StatusCode == HttpStatusCode.ServiceUnavailable)  				.WaitAndRetryAsync(3, retryAttempt => TimeSpan.FromSeconds(Math.Pow(2, retryAttempt)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,77,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(1.0), TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(30.0), TimeSpan.FromSeconds(30.0) };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,77,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(1.0), TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(30.0), TimeSpan.FromSeconds(30.0) };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,77,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(1.0), TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(30.0), TimeSpan.FromSeconds(30.0) };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,77,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(1.0), TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(30.0), TimeSpan.FromSeconds(30.0) };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,77,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(1.0), TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(30.0), TimeSpan.FromSeconds(30.0) };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,73,4,T:System.Uri,,,,,"logger.LogInformation(KnownLogEvents.Systemic_Horde_Http, ""{Method} {Url} failed ({Result}). Delaying for {DelayMs}ms (attempt #{RetryNum})."", request.Method, request.RedactedRequestUri(), outcome.Result?.StatusCode, timespan.TotalMilliseconds, retryAttempt);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,61,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(15.0) };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,61,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(15.0) };"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,61,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"TimeSpan[] retryTimes = new[] { TimeSpan.FromSeconds(5.0), TimeSpan.FromSeconds(10.0), TimeSpan.FromSeconds(15.0) };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,58,4,T:System.Uri,,,,,"logger.LogWarning(KnownLogEvents.Horde_BuildHealth_Ignore, ex, ""{Method} {Url} retrying after {Time}s."", request.Method, request.RedactedRequestUri(), timespan.TotalSeconds);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeHttpMessageHandler.cs,49,4,T:System.Uri,,,,,"logger.LogWarning(KnownLogEvents.Horde_BuildHealth_Ignore, ""{Method} {Url} timed out after {Time}s."", request.Method, request.RedactedRequestUri(), (int)timespan.TotalSeconds);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\IHordeClient.cs,25,18,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\IHordeClient.cs,25,2,T:System.Uri,,,,, Uri ServerUrl
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,440,2,T:System.Uri,,,,,"public HordeClient Create(Uri? serverUrl = null, string? accessToken = null)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,442,3,T:System.Uri,,,,,serverUrl ??= GetDefaultServerUrl();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,427,2,T:System.Uri,,,,, Uri GetDefaultServerUrl()
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,429,3,T:System.Uri,,,,,Uri? serverUrl = _hordeOptions.Value.GetServerUrlOrDefault();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,401,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,401,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,393,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,393,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,335,2,T:System.Uri,,,,,"public HordeClientWithDynamicCredentials(Uri serverUrl, BundleCache bundleCache, IHordeHttpMessageHandler baseHttpMessageHandler, IOptionsSnapshot<HordeOptions> hordeOptions, ILoggerFactory loggerFactory)  			: base(serverUrl, bundleCache, hordeOptions, loggerFactory)  		{  			_baseHttpMessageHandler = baseHttpMessageHandler;    			_authHandlerState = new HordeHttpAuthHandlerState(_baseHttpMessageHandler.Instance, serverUrl, hordeOptions, loggerFactory.CreateLogger<HordeHttpAuthHandlerState>());  			_authHttpMessageHandler = new HordeHttpAuthHandler(_baseHttpMessageHandler.Instance, _authHandlerState, hordeOptions);    			_authHandlerState.OnStateChanged += NotifyAuthStateChanged;  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,335,2,T:System.Uri,,,,,"public HordeClientWithDynamicCredentials(Uri serverUrl, BundleCache bundleCache, IHordeHttpMessageHandler baseHttpMessageHandler, IOptionsSnapshot<HordeOptions> hordeOptions, ILoggerFactory loggerFactory)  			: base(serverUrl, bundleCache, hordeOptions, loggerFactory)  		{  			_baseHttpMessageHandler = baseHttpMessageHandler;    			_authHandlerState = new HordeHttpAuthHandlerState(_baseHttpMessageHandler.Instance, serverUrl, hordeOptions, loggerFactory.CreateLogger<HordeHttpAuthHandlerState>());  			_authHttpMessageHandler = new HordeHttpAuthHandler(_baseHttpMessageHandler.Instance, _authHandlerState, hordeOptions);    			_authHandlerState.OnStateChanged += NotifyAuthStateChanged;  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,316,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,316,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,304,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,304,3,T:System.Uri,,,,,httpClient.BaseAddress = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,268,2,T:System.Uri,,,,,"public HordeClientWithStaticCredentials(Uri serverUrl, string? accessToken, IHordeHttpMessageHandler httpMessageHandler, BundleCache bundleCache, IOptionsSnapshot<HordeOptions> hordeOptions, ILoggerFactory loggerFactory)  			: base(serverUrl, bundleCache, hordeOptions, loggerFactory)  		{  			_accessToken = accessToken;  			_httpMessageHandler = httpMessageHandler;  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,268,2,T:System.Uri,,,,,"public HordeClientWithStaticCredentials(Uri serverUrl, string? accessToken, IHordeHttpMessageHandler httpMessageHandler, BundleCache bundleCache, IOptionsSnapshot<HordeOptions> hordeOptions, ILoggerFactory loggerFactory)  			: base(serverUrl, bundleCache, hordeOptions, loggerFactory)  		{  			_accessToken = accessToken;  			_httpMessageHandler = httpMessageHandler;  		}"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,161,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"channelOptions.ServiceConfig.MethodConfigs.Add(new MethodConfig  			{  				Names = { MethodName.Default },  				RetryPolicy = new Grpc.Net.Client.Configuration.RetryPolicy  				{  					MaxAttempts = 3,  					InitialBackoff = TimeSpan.FromSeconds(1),  					MaxBackoff = TimeSpan.FromSeconds(10),  					BackoffMultiplier = 2.0,  					RetryableStatusCodes = { StatusCode.Unavailable },  				}  			});"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,161,3,M:System.TimeSpan.FromSeconds(System.Double),,,,,"channelOptions.ServiceConfig.MethodConfigs.Add(new MethodConfig  			{  				Names = { MethodName.Default },  				RetryPolicy = new Grpc.Net.Client.Configuration.RetryPolicy  				{  					MaxAttempts = 3,  					InitialBackoff = TimeSpan.FromSeconds(1),  					MaxBackoff = TimeSpan.FromSeconds(10),  					BackoffMultiplier = 2.0,  					RetryableStatusCodes = { StatusCode.Unavailable },  				}  			});"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,145,5,T:System.Uri,,,,,serverUri = builder.Uri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,140,4,T:System.Net.Http.HttpContent,,,,,"GetPortsResponse? ports = await response.Content.ReadFromJsonAsync<GetPortsResponse>(HordeHttpClient.JsonSerializerOptions, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,139,4,T:System.Uri,,,,,"using HttpResponseMessage response = await httpClient.GetAsync(new Uri(serverUri, ""api/v1/server/ports""), cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,139,4,"M:System.Uri.#ctor(System.Uri,System.String)",,,,,"using HttpResponseMessage response = await httpClient.GetAsync(new Uri(serverUri, ""api/v1/server/ports""), cancellationToken);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,138,4,M:System.TimeSpan.FromSeconds(System.Double),,,,,httpClient.Timeout = TimeSpan.FromSeconds(210);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,128,3,T:System.Uri,,,,,Uri serverUri = ServerUrl;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,74,2,T:System.Uri,,,,,"protected HordeClient(Uri serverUrl, BundleCache bundleCache, IOptionsSnapshot<HordeOptions> hordeOptions, ILoggerFactory loggerFactory)  		{  			_serverUrl = serverUrl;  			_bundleCache = bundleCache;  			_hordeOptions = hordeOptions.Value;  			_loggerFactory = loggerFactory;  			_logger = _loggerFactory.CreateLogger<HordeClient>();    			Artifacts = new HttpArtifactCollection(this);  			Projects = new HttpProjectCollection(this);  			Secrets = new HttpSecretCollection(this);  			Tools = new HttpToolCollection(this);  		}"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\EpicGames.Horde.csproj,File,F:\UnrealEngine_5.7.4\UE_5.7\Engine\Source\Programs\Shared\EpicGames.Horde\HordeClient.cs,76,3,T:System.Uri,,,,,_serverUrl = serverUrl;
